1970  1  1 14 50  0 90 103F 1703 1703 1033 1033  727  727
1970  1  1 14 55  0 90 103F 1714 1714 1054 1054  737  737
1970  1  1 15  0  0 90 103F 1748 1748 1076 1076  751  751
1970  1  1 15  5  0 90 103F 1788 1788 1101 1101  770  770
1970  1  1 15 10  0 90 103F 1828 1828 1127 1127  790  790
1970  1  1 15 15  0 90 103F 1871 1871 1153 1153  804  804
1970  1  1 15 20  0 90 103F 1928 1928 1190 1190  828  828
1970  1  1 10 20  0 95 103F 1149 1149  627  627  376  376
1970  1  1 10 25  0 95 103F 1153 1153  621  621  361  361
1970  1  1 10 30  0 95 103F 1167 1167  631  631  366  366
1970  1  1 10 35  0 95 103F 1176 1176  639  639  372  372
1970  1  1 10 40  0 95 103F 1241 1241  668  668  382  382
1970  1  1 10 45  0 95 103F 1239 1239  665  665  382  382
1970  1  1 10 50  0 95 103F 1238 1238  664  664  392  392
1970  1  1 10 55  0 95 103F 1229 1229  655  655  378  378
1970  1  1 11  0  0 95 103F 1145 1145  619  619  361  361
1970  1  1 11  5  0 95 103F 1119 1119  600  600  369  369
1970  1  1 11 15  0 95 103F 1073 1073  560  560  345  345
1970  1  1 11 20  0 95 103F 1071 1071  563  563  321  321
1970  1  1 11 25  0 95 103F 1059 1059  549  549  306  306
1970  1  1 11 30  0 95 103F 1035 1035  527  527  288  288
1970  1  1 11 35  0 95 103F 1025 1025  528  528  285  285
1970  1  1 11 40  0 95 103F 1021 1021  514  514  274  274
1970  1  1 11 45  0 95 103F 1015 1015  511  511  269  269
1970  1  1 11 50  0 95 103F 1014 1014  510  510  267  267
1970  1  1 11 55  0 95 103F 1015 1015  509  509  264  264
1970  1  1 12  0  0 95 103F 1017 1017  509  509  264  264
1970  1  1 12  5  0 95 103F 1022 1022  513  513  265  265
1970  1  1 12 10  0 95 103F 1024 1024  512  512  265  265
1970  1  1 12 15  0 95 103F 1025 1025  513  513  266  266
1970  1  1 12 20  0 95 103F 1028 1028  515  515  267  267
1970  1  1 12 25  0 95 103F 1032 1032  517  517  268  268
1970  1  1 12 30  0 95 103F 1035 1035  519  519  272  272
1970  1  1 12 35  0 95 103F 1037 1037  521  521  272  272
1970  1  1 12 40  0 95 103F 1040 1040  524  524  274  274
1970  1  1 12 55  0 95 103F 1046 1046  532  532  279  279
1970  1  1 13  0  0 95 103F 1049 1049  535  535  281  281
1970  1  1 13  5  0 95 103F 1054 1054  537  537  282  282
1970  1  1 13 10  0 95 103F 1058 1058  540  540  282  282
1970  1  1 13 15  0 95 103F 1065 1065  543  543  283  283
1970  1  1 13 20  0 95 103F 1072 1072  547  547  284  284
1970  1  1 13 25  0 95 103F 1083 1083  549  549  284  284
1970  1  1 13 30  0 95 103F 1094 1094  548  548  282  282
1970  1  1 13 35  0 95 103F 1103 1103  554  554  283  283
1970  1  1 13 40  0 95 103F 1116 1116  561  561  288  288
1970  1  1 13 45  0 95 103F 1126 1126  567  567  291  291
1970  1  1 13 55  0 95 103F 1142 1142  580  580  299  299
1970  1  1 14  0  0 95 103F 1159 1159  594  594  303  303
1970  1  1 14  5  0 95 103F 1171 1171  601  601  307  307
1970  1  1 14 10  0 95 103F 1184 1184  609  609  309  309
1970  1  1 14 15  0 95 103F 1198 1198  620  620  317  317
1970  1  1 14 20  0 95 103F 1214 1214  630  630  322  322
1970  1  1 14 25  0 95 103F 1230 1230  642  642  329  329
1970  1  1 15 25  0 95 103F 1504 1504  811  811  424  424
1970  1  1 15 30  0 95 103F 1529 1529  829  829  433  433
1970  1  1 15 35  0 95 103F 1569 1569  849  849  443  443
1970  1  1 15 40  0 95 103F 1597 1597  870  870  456  456
1970  1  1 15 45  0 95 103F 1635 1635  895  895  471  471
1970  1  1 15 50  0 95 103F 1683 1683  926  926  488  488
