2020 01 04 21 06 37  92 031E 2201 2200 1148 1151  608  609
2020 01 04 21 13 18  20 031E 1699 1700 1700 1165 1161    0
2020 01 05 00 04 50  22 031E 1487 1504 1468  824  823    0
2020 01 05 09 05 39  92 031E 1794 1794  892  889  473  472
2020 01 05 09 09 58  90 031E 2092 2092 1232 1234  865  879
2020 01 05 11 55 06  92 031E 1533 1532  745  744  400  400
2020 01 05 11 59 23  90 031E 1770 1774 1041 1039  740  758
2020 01 05 13 27 47  92 031E 1489 1492  719  719  388  388
2020 01 05 13 31 50  90 031E 1720 1713 1014 1011  721  718
2020 01 05 14 52 17  95 031E 1560 1555  760  769  445  460
2020 01 05 17 59 08  95 031E 1828 1830  942  955  539  552
2020 01 05 21 08 10  95 031E 2322 2321 1243 1240  689  689
2020 01 05 23 58 23  25 031E 1582 1581 1593  889  889    0
2020 01 06 11 26 40  95 031E 1671 1672  870  872  509  511
2020 01 06 15 25 22  95 031E 1640 1642  856  852  504  502
2020 01 06 18 13 50  95 031E 1889 1886  984  981  566  563
2020 01 06 21 21 13  95 031E 2379 2380 1285 1297  713  718
2020 01 06 23 57 07  25 031E 1594 1606 1604  904  902    0
2020 01 07 09 19 14  95 031E 1793 1793  909  917  516  518
2020 01 07 12 17 41  95 031E 1540 1552  764  791  448  452
2020 01 07 13 24 47  95 031E 1534 1524  752  765  452  440
2020 01 07 15 13 57  92 031E 1498 1498  725  728  392  392
2020 01 07 17 51 26  95 031E 1695 1698  828  832  440  441
2020 01 07 17 57 27  90 031E 1977 1959 1153 1147  798  798
2020 01 07 20 31 08  92 031E 2097 2086 1068 1073  565  565
2020 01 08 00 07 07  20 031E 2472 2350 2251 1683 1672    0
2020 01 08 09 26 17  95 031E 1806 1802  936  941  544  536
2020 01 08 12 21 49  92 031E 1508 1508  743  740  405  406
2020 01 08 13 25 31  92 031E 1490 1488  727  728  399  399
2020 01 08 13 28 29  90 031E 1719 1720 1029 1028  741  740
2020 01 08 15 11 38  93 031E 1518 1517  745  746  407  407
2020 01 08 15 17 54  90 031E 1763 1761 1066 1054  758  758
2020 01 08 18 31 01  92 031E 1806 1805  903  906  485  489
2020 01 08 21 08 19  92 031E 2230 2231 1179 1186  638  637
2020 01 08 21 13 36  20 031E 1751 1765 1762 1200 1209    0
2020 01 09 00 05 30  22 031E 1544 1542 1537  856  854    0
2020 01 09 09 20 55  92 031E 1754 1755  878  875  473  473
2020 01 09 09 24 44  90 031E 2049 2049 1225 1223  866  868
2020 01 09 10 05 29  92 031E 1672 1672  835  829  451  450
2020 01 09 10 09 48  90 031E 1940 1935 1166 1160  830  823
2020 01 09 11 21 57  92 031E 1579 1577  781  780  423  424
2020 01 09 11 25 14  90 031E 1821 1818 1087 1082  780  775
2020 01 09 11 58 42  92 031E 1554 1550  764  765  418  415
2020 01 09 12 01 57  90 031E 1780 1781 1064 1064  766  767
2020 01 09 13 18 28  92 031E 1500 1499  731  735  402  402
2020 01 09 13 21 46  90 031E 1733 1737 1043 1041  764  752
2020 01 09 14 57 01  90 031E 1722 1723 1031 1043  744  749
2020 01 09 15 00 50  92 031E 1495 1492  731  729  399  401
2020 01 09 15 58 44  90 031E 1770 1779 1060 1066  764  765
2020 01 09 16 00 33  92 031E 1521 1522  749  751  408  408
2020 01 09 18 07 11  90 031E 2016 2024 1208 1209  856  852
2020 01 09 18 09 45  92 031E 1722 1721  852  859  458  460
2020 01 09 19 56 02  90 031E 2399 2396 1445 1442 1009 1006
2020 01 09 19 59 35  22 031E 1006 1009 1008  538  540    0
2020 01 09 20 59 58  20 031E 1646 1649 1653 1140 1142    0
2020 01 09 21 03 16  22 031E 1127 1128 1129  605  608    0
2020 01 09 23 56 10  20 031E 2434 2434 2429 1697 1685    0
2020 01 09 23 58 22  22 031E 1464 1465 1461  822  816    0
2020 01 10 09 22 19  95 031E 1778 1778  929  922  546  542
2020 01 10 12 05 07  95 031E 1533 1524  794  783  468  420
2020 01 10 13 32 34  92 031E 1451 1448  708  710  390  389
2020 01 10 13 36 48  90 031E 1682 1682 1016 1018  742  745
2020 01 10 15 21 02  92 031E 1486 1485  726  727  399  399
2020 01 10 15 45 45  92 031E 1505 1506  737  738  405  407
2020 01 10 15 50 57  90 031E 1764 1768 1059 1061  760  768
2020 01 10 21 06 39  25 031E 1175 1179 1174  638  637    0
2020 01 10 23 51 33  25 031E 1564 1559 1564  889  891    0
2020 01 11 09 25 25  95 031E 1814 1812  955  952  558  556
2020 01 11 11 58 35  95 031E 1597 1597  838  836  505  504
2020 01 11 14 54 46  95 031E 1546 1549  807  808  482  491
2020 01 11 17 57 23  95 031E 1802 1793  940  940  547  547
2020 01 11 20 57 16  25 031E 1240 1245 1243  702  703    0
2020 01 11 23 52 55  25 031E 1590 1586 1590  907  908    0
2020 01 12 09 14 39  95 031E 1867 1866  981  978  567  566
2020 01 12 11 51 22  95 031E 1649 1635  865  861  513  514
2020 01 12 13 52 45  95 031E 1542 1539  800  783  470  461
2020 01 12 14 49 48  95 031E 1533 1533  780  781  449  445
2020 01 12 17 52 19  95 031E 1792 1799  934  940  543  553
2020 01 12 20 51 36  25 031E 1247 1250 1249  700  702    0
2020 01 13 00 00 45  25 031E 1596 1599 1607  923  925    0
2020 01 13 09 09 22  95 031E 1833 1834  956  949  546  549
2020 01 13 11 23 54  95 031E 1617 1621  842  840  500  502
2020 01 13 11 54 42  95 031E 1592 1582  828  826  495  494
2020 01 13 13 59 48  95 031E 1520 1526  779  778  455  455
2020 01 13 15 25 31  95 031E 1587 1585  815  816  481  482
2020 01 13 18 16 53  94 031E 1832 1834  948  953  542  544
2020 01 13 21 11 20  95 031E 2304 2292 1236 1247  695  694
2020 01 13 23 47 04  25 031E 1559 1546 1573  885  887    0
2020 01 14 09 01 59  94 031E 1880 1875  983  979  568  565
2020 01 14 12 00 44  95 031E 1633 1632  856  856  512  514
2020 01 14 13 43 49  95 031E 1594 1586  832  833  498  500
2020 01 14 15 13 05  95 031E 1600 1590  830  823  493  495
2020 01 14 17 57 26  95 031E 1800 1800  936  936  542  542
2020 01 14 21 15 42  25 031E 1245 1248 1252  693  695    0
2020 01 14 23 56 27  25 031E 1592 1591 1591  914  914    0
2020 01 15 09 01 52  94 031E 1889 1893  978  986  565  569
2020 01 15 12 12 37  94 031E 1578 1567  806  804  479  473
2020 01 15 13 37 58  95 031E 1548 1549  802  805  476  478
2020 01 15 15 12 35  95 031E 1564 1563  794  804  467  470
2020 01 15 18 30 38  95 031E 1874 1874  975  981  561  563
2020 01 15 21 15 40  95 031E 2354 2358 1283 1284  722  722
2020 01 16 00 11 13  25 031E 1594 1588 1592  913  914    0
2020 01 16 09 17 57  95 031E 1856 1858  975  976  569  571
2020 01 16 11 58 03  95 031E 1628 1626  856  856  517  517
2020 01 16 14 28 50  95 031E 1590 1591  834  834  503  503
2020 01 16 14 57 55  95 031E 1603 1599  839  841  506  503
2020 01 16 17 50 19  95 031E 1827 1826  956  960  557  556
2020 01 16 21 13 14  25 031E 1304 1296 1344  731  734    0
2020 01 16 23 48 44  25 031E 1613 1615 1624  930  925    0
2020 01 17 09 12 17  95 031E 1883 1883  988  989  572  574
2020 01 17 11 59 19  95 031E 1641 1640  860  861  513  513
2020 01 17 14 20 28  95 031E 1577 1572  823  824  499  498
2020 01 17 15 17 57  95 031E 1587 1592  829  833  495  496
2020 01 17 18 10 37  95 031E 1871 1869  984  979  570  566
2020 01 17 20 54 33  25 031E 1279 1273 1265  711  709    0
2020 01 17 23 57 42  24 031E 1518 1526 1526  868  874    0
2020 01 18 09 36 08  93 031E 1763 1762  916  914  533  536
2020 01 18 12 07 12  94 031E 1537 1534  794  788  473  470
2020 01 18 14 01 51  94 031E 1504 1506  773  779  460  460
2020 01 18 14 57 05  95 031E 1586 1573  823  824  492  494
2020 01 18 18 02 47  95 031E 1815 1828  955  956  554  555
2020 01 18 21 07 49  25 031E 1261 1255 1266  706  702    0
2020 01 19 00 07 39  25 031E 1596 1614 1622  921  934    0
2020 01 19 09 31 21  95 031E 1859 1853 1047 1046  564  560
2020 01 19 12 06 50  95 031E 1629 1629  852  852  520  515
2020 01 19 14 55 22  95 031E 1582 1581  816  826  492  492
2020 01 19 17 54 02  95 031E 1824 1829  956  964  554  552
2020 01 19 20 53 51  25 031E 1240 1240 1233  687  688    0
2020 01 19 23 55 46  25 031E 1607 1612 1604  927  925    0
2020 01 20 09 11 13  95 031E 1907 1908 1005 1003  581  583
2020 01 20 12 25 08  95 031E 1563 1563  822  814  491  488
2020 01 20 14 28 26  95 031E 1553 1555  813  807  489  488
2020 01 20 17 54 05  94 031E 1754 1752  903  894  522  510
2020 01 20 21 22 20  94 031E 2344 2346 1288 1291  722  723
2020 01 20 23 59 50  24 031E 1532 1523 1510  900  885    0
2020 01 21 09 21 13  94 031E 1853 1850  969  961  558  548
2020 01 21 12 17 33  94 031E 1507 1508  744  754  414  424
2020 01 21 14 24 54  94 031E 1495 1480  754  740  423  421
2020 01 21 15 15 43  94 031E 1546 1548  789  786  467  457
2020 01 21 18 04 57  94 031E 1743 1744  897  897  496  492
2020 01 21 20 52 32  94 031E 2205 2212 1190 1205  667  651
2020 01 21 23 57 03  24 031E 1599 1608 1596  936  937    0
2020 01 22 09 24 54  95 031E 1825 1824  958  929  550  539
2020 01 22 12 00 50  95 031E 1627 1623  859  853  512  510
2020 01 22 14 06 20  94 031E 1552 1549  807  803  481  482
2020 01 22 14 55 05  94 031E 1544 1544  792  803  471  474
2020 01 22 17 57 41  95 031E 1796 1797  939  941  546  543
2020 01 22 20 57 53  25 031E 1237 1231 1236  696  696    0
2020 01 22 23 56 02  25 031E 1654 1653 1654 1001 1024    0
2020 01 23 09 09 10  90 031E 2105 2110 1279 1271  909  911
2020 01 23 09 11 28  94 031E 1781 1782  913  913  513  514
2020 01 23 12 10 38  95 031E 1555 1548  796  794  461  466
2020 01 23 14 10 31  95 031E 1542 1541  803  801  479  477
2020 01 23 15 11 19  95 031E 1502 1499  750  751  424  424
2020 01 23 17 58 33  95 031E 1759 1749  903  900  509  515
2020 01 23 21 10 31  23 031E 1211 1214 1210  667  667    0
2020 01 24 00 05 54  25 031E 1607 1614 1612  947  950    0
2020 01 24 09 18 23  95 031E 1811 1809  950  943  530  545
2020 01 24 11 55 52  94 031E 1539 1540  799  775  443  442
2020 01 24 14 18 41  95 031E 1495 1494  766  771  432  448
2020 01 24 15 15 04  95 031E 1531 1525  774  776  449  447
2020 01 24 18 22 41  95 031E 1842 1831  956  965  546  551
2020 01 24 21 05 02  25 031E 1257 1266 1263  713  713    0
2020 01 24 23 57 53  25 031E 1610 1598 1606  939  939    0
2020 01 25 09 17 37  94 031E 1763 1764  892  903  494  502
2020 01 25 11 58 47  94 031E 1495 1492  739  738  411  410
2020 01 25 14 07 11  90 031E 1692 1697 1032 1029  749  748
2020 01 25 14 09 13  92 031E 1431 1439  711  705  393  391
2020 01 25 15 07 55  90 031E 1742 1745 1058 1062  784  788
2020 01 25 15 10 00  92 031E 1467 1472  719  722  398  403
2020 01 25 18 02 23  90 031E 2045 2043 1229 1249  885  890
2020 01 25 18 04 28  92 031E 1724 1704  849  849  460  464
2020 01 26 00 16 54  22 031E 1542 1555 1555  908  906    0
2020 01 26 09 04 50  25 031E  993 1000  998  572  569    0
2020 01 26 11 50 37  25 031E  824  826  822  477  480    0
2020 01 26 14 56 52  94 031E 1526 1526  758  755  434  431
2020 01 26 20 59 19  92 031E 2227 2222 1196 1200  646  649
2020 01 26 21 05 53  20 031E 1872 1865 1871 1301 1301    0
2020 01 26 23 53 09  24 031E 1596 1600 1618  945  949    0
2020 01 27 09 09 20  24 031E 1009 1005 1007  576  576    0
2020 01 27 11 56 45  94 031E 1609 1601  833  837  489  490
2020 01 27 14 16 41  94 031E 1523 1530  783  776  453  450
2020 01 27 15 12 48  94 031E 1537 1536  771  765  434  430
2020 01 27 17 48 12  92 031E 1730 1729  858  862  463  465
2020 01 27 17 52 18  90 031E 2074 2073 1246 1257  888  890
2020 01 27 21 11 10  20 031E 1877 1922 1902 1303 1322    0
2020 01 28 00 16 28  22 031E 2017 2018 2017 1162 1162    0
2020 01 28 09 07 04  90 031E 2242 2238 1355 1351  914  908
2020 01 28 11 58 26  90 031E 1859 1859 1111 1108  803  796
2020 01 28 15 01 15  22 031E  828  827  828  468  470    0
2020 01 28 17 56 41  90 031E 2026 2027 1183 1184  790  788
2020 01 28 21 03 29  20 031E 1965 1980 1984 1377 1375    0
2020 01 28 23 56 55  22 031E 1664 1655 1667 1015 1018    0
2020 01 29 09 16 29  92 031E 1907 1906 1004 1002  568  568
2020 01 29 09 24 37  90 031E 2254 2255 1450 1385  997 1001
2020 01 29 12 12 20  90 031E 1893 1898 1167 1167  851  851
2020 01 29 12 14 08  92 031E 1634 1636  849  836  494  484
2020 01 29 17 57 26  92 031E 1876 1873  977  983  550  550
2020 01 29 18 00 30  90 031E 2226 2230 1338 1367  960  976
2020 01 29 21 57 00  92 031E 2436 2426 1459 1485  831  832
2020 01 29 22 00 25  20 031E 2326 2335 2339 1639 1647    0
2020 01 29 23 58 42  22 031E 1668 1668 1671 1024 1027    0
2020 01 30 09 24 00  90 031E 2028 2031 1131 1121  720  717
2020 01 30 15 23 23  94 031E 1669 1673  896  897  542  540
2020 01 30 17 55 43  94 031E 1909 1906 1036 1039  609  613
2020 01 30 20 48 38  24 031E 1345 1348 1351  783  782    0
2020 01 30 23 59 24  25 031E 1751 1765 1779 1091 1086    0
2020 01 31 09 30 03  95 031E 1944 1942 1053 1049  626  624
2020 01 31 12 08 32  95 031E 1700 1700  923  921  563  562
2020 01 31 13 59 43  95 031E 1661 1664  904  903  557  557
2020 01 31 14 56 01  95 031E 1649 1650  893  892  549  548
2020 01 31 17 52 52  95 031E 1926 1928 1039 1039  619  617
2020 01 31 21 09 08  25 031E 1533 1532 1534  886  886    0
